	at com.primeton.workflow.api.listener.WFStartUpListenerBase.loadFinished(WFStartUpListenerBase.java:500)
	... 20 more
Caused by: com.mysql.jdbc.exceptions.jdbc4.MySQLSyntaxErrorException: [e2aba7b2d801000][192.168.197.233:3306][drds_bkgyl_kf_jhgl]ERR-CODE: [TDDL-4007][ERR_CANNOT_FETCH_TABLE_META] Table 'WFSYSTEMINFO' metadata cannot be fetched because Table 'drds_bkgyl_kf_jhgl_chxc_0000.wfsysteminfo' doesn't exist. More: [http://middleware.alibaba-inc.com/faq/faqByFaqCode.html?faqCode=TDDL-4007]
	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:57)
	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)
	at java.lang.reflect.Constructor.newInstance(Constructor.java:525)
	at com.mysql.jdbc.Util.handleNewInstance(Util.java:404)
	at com.mysql.jdbc.Util.getInstance(Util.java:387)
	at com.mysql.jdbc.SQLError.createSQLException(SQLError.java:939)
	at com.mysql.jdbc.MysqlIO.checkErrorPacket(MysqlIO.java:3878)
	at com.mysql.jdbc.MysqlIO.checkErrorPacket(MysqlIO.java:3814)
	at com.mysql.jdbc.MysqlIO.sendCommand(MysqlIO.java:2478)
	at com.mysql.jdbc.MysqlIO.sqlQueryDirect(MysqlIO.java:2625)
	at com.mysql.jdbc.ConnectionImpl.execSQL(ConnectionImpl.java:2551)
	at com.mysql.jdbc.PreparedStatement.executeInternal(PreparedStatement.java:1861)
	at com.mysql.jdbc.PreparedStatement.executeQuery(PreparedStatement.java:1962)
	at com.taobao.tddl.driver.proxy.PreparedStatementProxy.executeQuery(PreparedStatementProxy.java:59)
	at com.mchange.v2.c3p0.impl.NewProxyPreparedStatement.executeQuery(NewProxyPreparedStatement.java:76)
	at com.primeton.ext.infra.connection.PreparedStatementWrapper.executeQuery(PreparedStatementWrapper.java:110)
	at com.primeton.workflow.service.persistence.SystemInfoManager.findSystemInfo(SystemInfoManager.java:112)
	... 25 more
[BPS Process Server][2019-01-12 16:39:53,605][INFO] Start BPS Process Server !
[BPS Process Server][2019-01-12 16:39:54,743][INFO] BPS Process Server start failed!!
ErrCode: 21000000
Message: NULL
	at com.primeton.workflow.api.listener.WFStartUpListenerBase.loadFinished(WFStartUpListenerBase.java:583)
	at com.primeton.workflow.api.listener.WFStartUpListenerChain.loadFinished(WFStartUpListenerChain.java:90)
	at com.primeton.workflow.api.listener.WFStartUpListener.loadFinished(WFStartUpListener.java:112)
	at com.primeton.runtime.resource.impl.ContributionListenerManager.fireLoadFinish(ContributionListenerManager.java:100)
	at com.primeton.runtime.resource.impl.ResourceNotify.contributionLoadFinishNofity(ResourceNotify.java:403)
	at com.primeton.runtime.resource.impl.ResourceNotify.notifyResource(ResourceNotify.java:109)
	at com.primeton.runtime.resource.impl.ApplicationResourceLoaderManager.loadApplicationResource(ApplicationResourceLoaderManager.java:38)
	at com.primeton.ext.runtime.resource.startup.ResourceLoaderStartUpListener.start(ResourceLoaderStartUpListener.java:36)
	at com.primeton.runtime.core.impl.RuntimeListenerManagerImpl.startListener(RuntimeListenerManagerImpl.java:43)
	at com.primeton.ext.runtime.core.RuntimeManager.start(RuntimeManager.java:55)
	at com.primeton.ext.runtime.core.RuntimeJ2EEHost.contextInitialized(RuntimeJ2EEHost.java:52)
	at org.apache.catalina.core.StandardContext.listenerStart(StandardContext.java:5003)
	at org.apache.catalina.core.StandardContext.startInternal(StandardContext.java:5517)
	at org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:150)
	at org.apache.catalina.core.ContainerBase$StartChild.call(ContainerBase.java:1574)
	at org.apache.catalina.core.ContainerBase$StartChild.call(ContainerBase.java:1564)
	at java.util.concurrent.FutureTask$Sync.innerRun(FutureTask.java:334)
	at java.util.concurrent.FutureTask.run(FutureTask.java:166)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:722)
Caused by: ErrCode: 21000000
Message: (BPS WFSystemInfo Table not exist or version information is incorrect:[e2abb4a57400000][192.168.197.218:3306][drds_bkgyl_kf_jhgl]ERR-CODE: [TDDL-4007][ERR_CANNOT_FETCH_TABLE_META] Table 'WFSYSTEMINFO' metadata cannot be fetched because Table 'drds_bkgyl_kf_jhgl_chxc_0000.wfsysteminfo' doesn't exist. More: [http://middleware.alibaba-inc.com/faq/faqByFaqCode.html?faqCode=TDDL-4007])
	at com.primeton.workflow.service.persistence.SystemInfoManager.findSystemInfo(SystemInfoManager.java:122)
	at com.primeton.workflow.service.persistence.SystemInfoManager.getConfigValue(SystemInfoManager.java:60)
	at com.primeton.workflow.service.upgrade.UpGradeManagerImpl.getCurrentDataBaseVersion(UpGradeManagerImpl.java:123)
	at com.primeton.workflow.service.upgrade.UpGradeManagerImpl.<init>(UpGradeManagerImpl.java:117)
	at com.primeton.workflow.service.upgrade.UpGradeManagerFactory.initFactory(UpGradeManagerFactory.java:78)
	at com.primeton.workflow.api.listener.WFStartUpListenerBase.loadFinished(WFStartUpListenerBase.java:500)
	... 20 more
Caused by: com.mysql.jdbc.exceptions.jdbc4.MySQLSyntaxErrorException: [e2abb4a57400000][192.168.197.218:3306][drds_bkgyl_kf_jhgl]ERR-CODE: [TDDL-4007][ERR_CANNOT_FETCH_TABLE_META] Table 'WFSYSTEMINFO' metadata cannot be fetched because Table 'drds_bkgyl_kf_jhgl_chxc_0000.wfsysteminfo' doesn't exist. More: [http://middleware.alibaba-inc.com/faq/faqByFaqCode.html?faqCode=TDDL-4007]
	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:57)
	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)
	at java.lang.reflect.Constructor.newInstance(Constructor.java:525)
	at com.mysql.jdbc.Util.handleNewInstance(Util.java:404)
	at com.mysql.jdbc.Util.getInstance(Util.java:387)
	at com.mysql.jdbc.SQLError.createSQLException(SQLError.java:939)
	at com.mysql.jdbc.MysqlIO.checkErrorPacket(MysqlIO.java:3878)
	at com.mysql.jdbc.MysqlIO.checkErrorPacket(MysqlIO.java:3814)
	at com.mysql.jdbc.MysqlIO.sendCommand(MysqlIO.java:2478)
	at com.mysql.jdbc.MysqlIO.sqlQueryDirect(MysqlIO.java:2625)
	at com.mysql.jdbc.ConnectionImpl.execSQL(ConnectionImpl.java:2551)
	at com.mysql.jdbc.PreparedStatement.executeInternal(PreparedStatement.java:1861)
	at com.mysql.jdbc.PreparedStatement.executeQuery(PreparedStatement.java:1962)
	at com.taobao.tddl.driver.proxy.PreparedStatementProxy.executeQuery(PreparedStatementProxy.java:59)
	at com.mchange.v2.c3p0.impl.NewProxyPreparedStatement.executeQuery(NewProxyPreparedStatement.java:76)
	at com.primeton.ext.infra.connection.PreparedStatementWrapper.executeQuery(PreparedStatementWrapper.java:110)
	at com.primeton.workflow.service.persistence.SystemInfoManager.findSystemInfo(SystemInfoManager.java:112)
	... 25 more
